ELEM_POINT_ID,CODE,NOM,GENRE,GENRE_DESC,CATEGORIE,CATEGORIE_DESC,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,CODE_PARENT,CODE_PARENT_DESC,ADR_SECTEUR,BIEN_REFERENCE,GENRE_BOTA,ESPECE,VARIETE,STADEDEDEVELOPPEMENT,EQUIPE,REMARQUES,ANNEEDEPLANTATION,RAISONDEPLANTATION,TRAITEMENTCHENILLES,COURRIER,IDENTIFIANTPLU,TYPEIMPLANTATIONPLU,INTITULEPROTECTIONPLU,ANNEEABATTAGE,ESSOUCHEMENT,DIAMETREARBRE,CAUSEABATTAGE,COLLECTIVITE,GeoJSON
11787,ESP18989,ESP18989,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP106,Ave F Viallet Gambetta Belg,2,AR18989,Fraxinus,oxycarpa,Flame,Arbre adulte,,,2000,,,,,,,,,,,Grenoble Alpes Métropole,"{""type"":""Point"",""coordinates"":[5.72214280030588,45.1913830077247]}"
5725,ESP20641,ESP20641,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR20641,Quercus,palustris,,Arbre adulte,,,2006,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70291679265151,45.1632956754813]}"
20618,ESP19917,ESP19917,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19917,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70322791675531,45.1632742449297]}"
21168,ESP19699,ESP19699,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19699,Morus,nigra,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7041055799662,45.1667681462833]}"
21165,ESP19698,ESP19698,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19698,Robinia,pseudoacacia,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70459026862705,45.1667135747183]}"
21163,ESP19697,ESP19697,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19697,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70392850842317,45.1673966659338]}"
21160,ESP19696,ESP19696,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19696,Platanus,acerifolia,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70378023364508,45.1658876274326]}"
21156,ESP19695,ESP19695,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19695,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70388661188247,45.1657192421713]}"
21154,ESP19694,ESP19694,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19694,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70363235676718,45.1655774770393]}"
17007,ESP19615,ESP19615,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19615,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7031760502313,45.1657388162411]}"
17000,ESP19613,ESP19613,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19613,Quercus,palustris,,Arbre adulte,,,2006,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70216298102816,45.1637138000479]}"
16998,ESP19612,ESP19612,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19612,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70374824676723,45.1644712703021]}"
16964,ESP19601,ESP19601,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR19601,Tilia,tomentosa,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70328733861437,45.163273876006]}"
1976,ESP15396,ESP15396,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR15396,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70340070324657,45.1658793768769]}"
1972,ESP15395,ESP15395,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR15395,Acer,cappadocicum,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70207860028369,45.1653715636083]}"
1968,ESP15394,ESP15394,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR15394,Celtis,australis,,Arbre adulte,,,1999,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70210638798991,45.1638291804909]}"
1965,ESP15393,ESP15393,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR15393,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70356865085827,45.164559495251]}"
1919,ESP15382,ESP15382,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR15382,Fraxinus,excelsior,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70247704857132,45.1631949716263]}"
24397,ESP14882,ESP14882,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14882,Platanus,acerifolia,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70266690780253,45.1657547195037]}"
24392,ESP14880,ESP14880,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14880,Acer,cappadocicum,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70206830674896,45.165195686115]}"
24388,ESP14879,ESP14879,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14879,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70455442938543,45.1645140307866]}"
24386,ESP14878,ESP14878,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14878,Celtis,australis,,Arbre adulte,,,1999,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7020869335489,45.1638647730732]}"
24383,ESP14877,ESP14877,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14877,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70354829849569,45.1642515700754]}"
24353,ESP14867,ESP14867,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14867,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70316863242262,45.1645362223481]}"
24349,ESP14866,ESP14866,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14866,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70361921453161,45.165374432633]}"
24348,ESP14865,ESP14865,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14865,Acer,platanoides,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7035445514218,45.1653754228717]}"
24344,ESP14864,ESP14864,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14864,Sophora,japonica,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70222299179175,45.163639933172]}"
24882,ESP14665,ESP14665,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14665,Fagus,sylvatica,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70416396528263,45.1671274517687]}"
24878,ESP14664,ESP14664,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14664,Morus,nigra,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70370541237886,45.1659554490238]}"
28507,ESP14431,ESP14431,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14431,Populus,robusta,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70478620836834,45.1666767355201]}"
28504,ESP14430,ESP14430,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14430,Zelkova,serrata,,Arbre jeune,,,2007,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70277878272148,45.1675530261916]}"
28500,ESP14429,ESP14429,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14429,Morus,nigra,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70391036795304,45.1664779709019]}"
28056,ESP14137,ESP14137,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP124,Stade Bachelard,3,AR14137,Acer,pseudoplatanus,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70343802570522,45.1637368790446]}"
33649,ESP33891,ESP33891,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33891,Prunus,cerasifera,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74262043969477,45.1889112356133]}"
33648,ESP33890,ESP33890,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33890,Pyrus,communis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7426964553963,45.1889366874426]}"
33647,ESP33889,ESP33889,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33889,Prunus,avium,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74269665551347,45.1888920557174]}"
33646,ESP33888,ESP33888,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33888,Alnus,spaethii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74273373439754,45.1888853828771]}"
33645,ESP33887,ESP33887,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33887,Corylus,,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74276614382459,45.1888788218385]}"
33644,ESP33886,ESP33886,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33886,Carpinus,orientalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74290674119425,45.1888861985554]}"
33643,ESP33885,ESP33885,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33885,Carpinus,orientalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74296963926439,45.1889061793601]}"
33642,ESP33884,ESP33884,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33884,Carpinus,orientalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74305811944473,45.1889478609546]}"
33641,ESP33883,ESP33883,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33883,Acer,campestre,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74313423527756,45.1889509966308]}"
33628,ESP33882,ESP33882,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33882,Prunus,cerasifera,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74310250008093,45.1889228317836]}"
33627,ESP33881,ESP33881,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33881,Pyrus,communis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.743177130167,45.1889681506796]}"
33626,ESP33880,ESP33880,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33880,Prunus,avium,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74322204553186,45.1889298858572]}"
33625,ESP33879,ESP33879,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33879,Acer,campestre,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74326250586714,45.1889694116532]}"
33624,ESP33878,ESP33878,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33878,Prunus,avium,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74340415226678,45.1889742833674]}"
33623,ESP33877,ESP33877,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33877,Pyrus,communis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74346501334278,45.1889761313461]}"
33622,ESP33876,ESP33876,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33876,Alnus,spaethii,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74352425321068,45.1889441347007]}"
33621,ESP33875,ESP33875,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33875,Carpinus,orientalis,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7435933047188,45.1889705791795]}"
33445,ESP33737,ESP33737,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR33737,Fagus,sylvatica,,,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74308911441835,45.1890112869617]}"
31125,ESP31997,ESP31997,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR31997,Quercus,cerris,,Arbre jeune,,,2013,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74277437693522,45.1889162640116]}"
20258,ESP20247,ESP20247,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR20247,Carpinus,betulus,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74239611379818,45.189247572618]}"
20257,ESP20246,ESP20246,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP147,Prc Echangeurs amphi Sud,5,AR20246,Carpinus,betulus,,Arbre adulte,,,1975,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.74239633594205,45.1893207870107]}"
8801,ESP30462,ESP30462,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR30462,Acer,,,Arbre adulte,,,1980,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71022362730229,45.1669750546459]}"
5012,ESP30257,ESP30257,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR30257,Koelreuteria,paniculata,,,,,2010,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71145272075738,45.1675779063034]}"
5008,ESP30256,ESP30256,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR30256,Pinus,,,Arbre adulte,,,1980,,Haute,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71129382946924,45.166600497793]}"
5003,ESP30255,ESP30255,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR30255,Aesculus,hippocastanum,,Arbre adulte,,,1980,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71043700367664,45.1674882507886]}"
1226,ESP30109,ESP30109,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR30109,Acer,platanoides,,Arbre adulte,,,1980,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71170414790359,45.1675919675283]}"
27346,ESP29611,ESP29611,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR29611,Tilia,,,Arbre adulte,,,2009,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71065757673925,45.1669387931426]}"
27337,ESP29609,ESP29609,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR29609,Pinus,,,Arbre adulte,,,1980,,Haute,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71120998894736,45.1666229355507]}"
12655,ESP29360,ESP29360,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR29360,Prunus,padus,,,,,2009,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70977511477323,45.1679376003937]}"
12652,ESP29359,ESP29359,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR29359,Pinus,,,Arbre adulte,,,1980,,Haute,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70989112825551,45.1678623149061]}"
12648,ESP29358,ESP29358,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR29358,Cedrus,atlantica,Glauca,Arbre adulte,,,2009,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71117239993178,45.1677748533545]}"
12643,ESP29357,ESP29357,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP84,Hôtel Lesdiguières,3,AR29357,Pinus,,,Arbre adulte,,,1980,,Haute,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71116221979366,45.1666223580661]}"
